7A,76,7A,82,81,88,6B,62,86,78,87,58,73,7B,7E,8A
76,88,89,99,7C,9F,60,8E,85,7A,86,90,81,8B,9C,88
82,90,8E,7B,7F,60,6B,7A,71,76,75,82,90,9A,82,6C
86,6C,8D,6D,84,6F,87,90,83,87,74,81,7B,6F,8B,63
66,7A,76,83,84,80,9D,81,7C,6C,75,6E,8B,A4,5E,7C
72,71,6D,7C,73,6F,70,7D,7E,7B,97,6E,89,7B,7B,7E
8B,50,58,85,7E,73,96,71,51,70,87,6E,B0,7B,71,84
67,82,8E,87,8B,A4,96,66,7E,6D,9A,94,88,7A,80,6A
8E,90,7C,91,8F,AA,82,63,76,78,7C,85,88,80,7B,A0
71,6C,84,85,7B,70,89,6E,8C,9C,88,85,69,95,73,9C
77,81,6A,7A,8C,87,68,83,82,71,95,99,62,69,6B,7A
51,77,65,5D,88,60,77,71,A0,64,85,60,95,70,6F,6E
59,81,7D,94,83,A1,69,78,68,81,85,80,7B,83,79,63
5C,6F,83,7F,6B,6E,84,7A,9F,7C,8C,91,7A,8E,75,7A
78,76,72,7B,77,76,74,6C,4B,6D,7D,86,BE,7A,7D,A8
6C,87,72,73,96,9A,65,80,73,9D,89,66,88,74,86,88
8D,8F,94,8E,74,78,7B,7D,7F,86,8B,95,8A,73,98,91
83,87,7D,65,6B,7A,90,7C,7F,7D,6A,83,78,85,90,7C
82,5C,6E,7B,88,70,82,84,8B,7B,7E,8E,87,79,74,60
79,80,82,6E,7F,80,7E,78,91,8B,69,65,67,6F,A0,89
8A,7F,7D,77,85,79,72,79,7E,9D,7D,6F,81,67,8A,77
85,8B,7C,97,6D,58,9E,92,77,6E,84,83,80,8C,8F,96
AF,92,72,78,7D,7A,8E,72,78,75,85,50,95,8E,89,79
79,80,81,79,85,8F,80,9B,9A,8B,80,99,73,64,54,82
6F,8A,6E,87,6C,89,6F,94,80,9A,78,82,7A,73,A1,94
74,8A,89,6B,8C,7D,76,7F,87,6F,80,82,66,93,B1,7B
82,90,78,7B,6E,7F,81,85,85,60,81,89,8D,8D,67,61
64,74,6E,84,92,76,87,87,7A,7E,7A,7D,90,96,78,A0
94,7F,78,71,87,6F,69,84,8D,9E,7D,89,7F,83,A3,81
86,78,9B,7F,93,8B,70,8C,5B,7A,8D,66,7F,8B,75,6F
77,8B,B6,70,92,94,99,9B,74,80,7A,A2,66,6B,85,8A
A4,66,6E,88,7C,7A,81,7C,98,83,68,7E,65,6F,78,65
AA,75,7A,92,6A,97,81,7B,A5,97,7C,6D,63,A8,90,95
82,7A,7E,71,66,58,82,7C,79,71,65,50,71,7F,6E,8B
7F,8F,69,8B,6C,72,7F,98,6D,89,91,88,8D,71,83,6A
8A,89,7E,95,6F,88,72,6B,7C,78,7B,9C,88,83,8D,75
90,93,7A,71,69,95,91,6F,71,51,82,7E,7D,82,87,9A
84,85,6A,95,93,75,63,88,99,6F,77,75,7F,71,7D,83
76,8B,99,41,67,7A,72,85,63,84,67,7C,84,86,6D,7A
6F,8A,71,7A,78,7A,9F,84,77,75,8B,89,7E,92,8B,65
82,92,8D,BF,6F,63,7A,76,B5,78,71,7A,9E,8B,79,92
8B,89,79,76,6E,8D,82,6B,74,87,67,80,82,82,A4,86
86,63,99,78,8D,69,78,7D,83,6E,A4,56,8C,75,93,84
80,79,85,A7,69,7A,59,88,86,94,92,82,87,7F,7C,6D
81,77,8F,64,79,82,76,74,96,7C,7C,6A,7B,85,72,85
7D,8A,6B,76,79,79,94,73,6E,68,6B,8B,88,83,6F,84
6F,83,8A,9B,80,88,60,6F,77,86,91,8C,87,5A,88,81
91,97,70,81,5E,91,6C,7E,85,66,9B,88,68,92,80,76
79,8E,68,90,77,80,77,92,8B,B2,80,83,5D,6C,58,9D
79,77,6C,96,7E,96,85,4F,8F,53,A5,73,7F,88,7F,76
6B,77,6F,65,75,7E,7B,86,89,7E,9C,7E,80,8F,7A,80
82,77,66,88,6A,7D,7D,87,A5,57,7D,5E,88,94,75,54
5D,79,82,84,56,69,5C,64,93,78,8D,9A,8E,6B,61,A8
82,76,96,6D,92,87,9D,99,78,99,8D,84,8E,82,A5,7B
A1,7E,77,8D,7A,96,81,79,8A,91,91,79,8F,4D,84,7C
89,94,7C,75,7E,9B,9B,7B,5C,8F,85,78,8A,7E,80,72
97,61,73,7C,50,9E,85,A6,83,70,82,83,A9,89,93,7E
8D,61,81,88,97,76,7D,74,7D,9F,97,93,88,71,70,8A
8E,7D,6A,7D,72,8C,75,8D,8A,89,7C,81,73,9A,7D,9C
82,81,7F,8A,92,77,90,54,6B,87,85,74,73,7C,55,A4
63,85,77,8B,6A,7B,89,7B,74,86,A1,61,71,6B,6E,89
93,82,71,87,8D,80,69,34,5E,6B,89,86,80,70,92,6B
7B,77,93,81,90,74,6C,65,91,65,64,85,71,7B,81,83
99,8E,80,94,69,85,8F,72,74,7F,6C,82,8C,7E,85,96
8D,79,53,7A,81,6B,88,70,6C,5E,6F,6C,88,6C,B0,79
92,76,91,58,71,85,7E,64,8F,71,92,5F,73,84,67,89
7B,88,74,76,61,8B,91,8A,73,6F,A4,84,70,77,6C,90
93,6F,80,66,9D,71,61,9A,83,8F,77,65,8D,6B,8B,81
6F,6D,79,76,88,88,75,82,8C,64,77,7E,9C,86,83,68
76,A4,A0,78,6E,8E,76,7B,5B,76,8D,9B,75,86,74,6B
9E,82,64,70,84,70,75,A1,76,67,95,80,64,8A,8B,73
6C,72,96,60,8C,4B,95,8D,9E,6B,7C,8C,97,9A,76,86
68,76,58,68,93,86,75,6B,74,88,79,8D,7E,8A,64,80
78,96,8A,7B,84,80,85,6E,80,76,AD,B0,88,AE,8D,7D
61,6B,81,6D,85,8E,77,75,9D,66,7C,99,7C,8B,80,66
7D,7A,97,8F,7F,6B,9A,7A,A0,57,62,72,8E,76,82,8E
6F,6D,74,70,88,8C,8A,91,56,84,6E,70,85,7C,86,65
8E,91,89,4F,70,7A,72,8F,74,85,8F,81,79,7D,66,7F
8F,5C,76,73,8D,8C,75,65,90,66,67,8D,54,85,7B,91
73,94,8A,8A,60,62,8B,6D,85,83,89,A1,71,85,8A,98
95,A3,88,6C,9C,7C,86,65,90,6D,75,88,6F,72,77,6E
92,7E,93,A4,61,89,8B,81,8C,91,5F,83,81,91,81,7D
99,77,82,66,99,54,69,6D,59,7E,84,6B,7C,8E,82,88
8A,8B,89,88,6F,7D,99,9A,6A,7F,7D,93,8D,81,95,74
9C,85,79,98,7F,76,72,83,76,85,75,74,7B,6D,86,54
7F,9A,83,93,75,89,80,6F,9F,8A,83,81,7C,6B,6D,83
6F,7C,6E,97,6C,7C,A5,7A,91,7E,86,7A,74,7B,7C,9A
91,94,71,7D,7D,6D,90,71,91,80,70,8C,7A,72,97,88
8B,83,79,69,88,87,86,6E,89,7F,86,72,7B,68,89,8E
7E,96,88,53,88,68,84,81,7E,72,79,65,8A,83,83,8D
98,82,9A,80,82,61,76,70,6D,6E,AD,8F,94,79,97,64
9D,7F,85,73,97,83,72,9E,8D,82,5A,85,68,8C,76,84
67,8E,87,76,79,77,7A,94,72,80,6F,7C,8E,78,82,82
72,79,69,65,70,7F,90,8D,78,8C,A0,6D,76,5F,89,79
81,76,77,70,80,85,6A,74,76,80,79,92,99,7E,79,73
78,7C,95,81,8C,8C,83,7D,80,87,84,80,81,85,61,7C
62,82,59,8A,84,5A,A0,5E,87,88,60,99,7A,7C,79,8A
78,76,7C,82,6F,7C,9C,81,7C,82,87,68,77,7C,63,81
7F,6A,7C,89,70,73,8F,6A,76,94,77,64,8C,80,6B,6E
79,8B,79,8D,7E,7C,92,7D,8D,87,73,9E,6F,7F,7D,8B
81,5E,6D,6D,81,7E,83,9C,70,93,8B,77,70,8D,63,88
79,7E,8C,8B,88,70,70,5E,8D,79,7A,6D,6F,8A,7B,71
79,77,77,8E,6F,6D,78,7F,64,84,74,5F,92,77,91,80
8A,72,99,5B,78,75,87,99,85,7D,90,86,A6,7D,6F,90
80,7B,99,68,81,89,69,85,8F,7E,99,6D,97,70,80,6B
6F,73,78,92,8A,77,82,79,79,90,7E,8B,74,84,77,7B
71,75,86,71,81,7D,93,7A,75,78,7F,91,83,98,6C,73
6F,72,7E,77,A8,7A,72,76,6B,7F,8A,74,7F,76,85,7D
9B,86,9D,90,8C,72,93,9B,8E,61,79,7B,81,86,87,74
80,80,60,71,86,80,7A,7A,93,97,9F,80,7C,8D,9A,71
6D,84,73,8D,7F,62,7D,8D,82,90,8D,79,7F,6E,93,75
8F,82,7A,86,6D,8B,8B,85,74,8D,67,6D,BB,5F,87,71
7A,77,63,88,85,7E,9D,8B,8C,86,91,62,96,85,90,8D
89,6F,82,81,83,78,79,80,77,7A,90,83,82,7E,8D,72
71,82,8F,7D,81,7B,85,74,84,7D,82,74,83,89,73,9E
8B,79,70,8B,7D,97,8A,6F,81,80,7D,8C,7F,97,82,96
70,8B,78,60,85,7C,8C,95,8B,7B,77,7C,86,85,75,95
7D,78,86,98,81,83,71,62,75,61,7F,6B,8C,8E,81,7F
6A,7F,78,85,79,78,7E,7A,8A,7B,8C,7E,7B,70,75,80
8A,93,9F,76,79,6D,8C,78,8F,7A,87,89,86,88,7A,89
6B,8A,92,72,83,8C,6C,6D,77,83,68,93,87,7B,9B,80
8A,6D,76,8C,83,6C,78,67,94,98,81,83,77,72,7B,65
7C,7C,94,9F,95,8A,74,6A,76,81,90,6A,80,82,70,9D
86,7D,89,88,86,71,88,79,78,6D,8B,71,7C,66,85,8F
9A,81,90,68,99,95,90,69,88,8C,8A,7B,7E,73,99,77
7C,6C,77,81,80,89,71,94,78,84,86,73,90,87,78,74
7C,62,6F,7B,76,6B,7D,86,78,84,70,7D,76,72,71,78
6D,6E,80,7B,89,87,86,73,56,6F,76,83,95,89,9A,88
7B,A3,78,8F,74,61,7E,56,86,87,70,89,A0,68,81,5E
82,94,73,82,87,9B,6D,86,74,6E,84,90,6F,6F,85,73
7F,95,89,8C,60,7B,7E,87,72,71,7C,7A,74,6A,6E,79
90,6A,95,7E,85,98,6E,64,98,89,7B,86,83,6E,89,69
82,72,88,7C,6E,64,86,6B,7C,6B,78,89,9C,7C,7C,60
6B,7F,96,64,79,5D,7D,97,93,62,7B,69,7C,A5,6E,7D
7C,62,80,79,6A,8B,91,6C,76,78,74,7B,95,90,65,8F
7D,73,8F,94,69,8C,7F,77,86,74,6F,70,7D,7B,90,8A
77,9E,63,7F,75,6B,76,88,81,82,6D,86,74,7C,7A,72
6D,83,8F,7C,7D,86,8A,89,95,9F,67,95,5F,8E,63,84
69,64,7B,94,93,98,6D,7F,8B,7E,98,68,80,84,7B,7C
7B,68,8F,AB,68,8B,7C,76,78,85,94,8C,7D,85,5A,76
89,8D,86,8C,8B,7B,96,50,87,62,7C,90,7E,8A,73,75
87,7D,6D,80,6B,50,76,7C,7C,79,6B,55,68,75,9D,86
87,8F,92,93,63,76,89,83,76,98,5F,78,A3,8B,7F,79
8C,67,95,8D,87,89,80,88,81,8D,7E,7F,79,85,87,82
8B,88,7F,80,95,9C,84,93,81,81,7F,90,91,97,7F,80
7A,92,72,7D,78,76,8B,8F,6B,6E,7A,98,7E,AD,80,94
7D,87,7E,86,7A,7B,8F,9E,85,7B,7D,83,6F,82,74,91
7D,9F,84,91,7E,76,88,79,6E,88,8B,5B,9E,81,79,75
7F,8C,76,66,98,8D,9A,7B,7F,78,64,80,88,70,88,A0
61,79,62,A8,99,95,6C,80,68,66,74,7C,79,99,7C,8D
7A,96,69,7F,6A,8A,86,82,69,82,95,7C,7C,80,98,8A
7A,6D,71,7F,6B,89,64,89,78,67,81,6F,94,76,82,68
81,7D,79,6B,85,80,82,7A,86,66,7C,79,58,90,74,71
82,7F,6F,80,8A,88,84,85,85,77,95,7E,81,92,6E,8D
89,74,7E,A6,89,7E,89,87,90,99,72,80,9B,72,87,7D
5F,5E,91,67,6A,7C,74,83,7A,6F,80,82,68,81,6C,64
7B,85,9F,67,69,A3,83,72,93,7D,63,8A,7B,74,78,75
70,6D,90,7F,90,7C,67,74,8E,6D,6E,85,84,92,8D,98
8F,84,6A,74,6E,87,85,90,73,95,97,8A,86,56,78,77
6C,70,88,58,6F,6F,84,7A,8C,5A,8D,7D,92,7D,82,80
7C,75,82,60,8D,96,7F,8C,7F,79,7D,80,73,93,82,65
97,79,66,84,7F,9D,80,8B,97,73,7C,6D,7C,77,81,95
93,6B,84,76,77,84,87,8D,73,71,88,7D,6B,8C,81,69
78,91,92,95,72,97,8B,88,98,72,7B,81,81,8B,8C,8A
7E,6C,9B,79,81,79,5E,81,9A,66,92,8B,A2,83,5C,86
4C,BA,57,64,6B,6D,80,99,81,82,80,87,72,7C,A4,6A
89,84,81,60,7F,99,60,A4,88,97,7E,90,88,92,85,95
77,68,81,84,7A,80,7C,84,75,9A,86,72,85,7B,81,B1
90,77,8B,90,8C,7C,83,72,6C,92,80,8C,79,70,88,93
7F,9C,6B,67,93,A5,78,94,77,A7,7E,B2,78,8A,66,6A
8C,7C,A5,7F,5D,9F,87,9E,98,78,5B,78,76,87,8A,75
82,75,85,8A,72,78,78,7F,88,65,96,84,84,78,80,80
78,7D,82,7D,81,74,8F,74,97,79,6E,7A,7C,74,89,66
89,7A,71,84,86,86,7F,6B,87,86,7A,8D,7D,7E,88,65
89,7E,8F,7D,6D,79,98,6F,89,81,8A,87,7C,8A,65,96
84,8B,7B,88,81,74,72,9B,73,86,8A,78,8F,85,8B,8F
75,76,6D,80,88,78,9A,78,8D,82,8B,70,85,83,92,99
68,94,79,7B,7F,89,64,7A,8D,79,81,74,9F,8B,87,9B
60,96,58,83,71,82,73,8D,7A,7D,7B,70,72,60,89,68
7E,69,89,78,7B,92,6A,92,77,85,8A,6F,81,8A,7D,83
83,7B,67,82,60,7A,85,75,70,7A,72,7E,7F,76,71,7B
8B,6C,99,9C,7F,88,93,87,93,77,7C,6F,82,86,82,9F
91,89,6E,76,78,82,79,57,77,7D,8E,6F,85,81,5E,81
6F,84,8C,84,8D,78,9A,86,92,7F,87,85,6C,7B,7F,6B
7C,81,7D,78,79,6E,77,86,7D,82,75,8F,7D,89,7A,7D
81,88,90,90,91,6B,7E,92,70,7E,85,62,7C,94,83,83
8E,90,68,A3,81,96,85,77,6A,6D,69,7D,70,86,69,8A
69,76,76,87,75,7E,79,7F,7C,9F,74,76,6E,7B,75,7F
7A,75,91,7F,8D,86,84,88,81,81,65,84,89,9D,7F,85
86,80,7D,7E,70,7D,79,88,84,89,9E,A1,71,84,88,79
63,7A,7A,82,7C,78,72,85,78,91,77,78,89,88,7F,62
84,59,5C,68,83,73,92,86,8C,81,84,6B,6D,64,6B,82
7C,84,86,94,7E,78,8A,81,7A,89,80,91,87,80,5F,74
81,86,9A,7F,81,8B,83,82,92,88,82,74,70,8F,9B,84
77,92,63,76,8B,63,85,62,5F,5E,72,8B,9A,6E,8C,77
88,77,6F,7A,81,86,79,76,79,80,82,89,7C,6F,86,76
75,80,98,7F,7E,60,78,82,89,7E,7A,5E,91,7C,7E,72
7B,92,86,7B,66,76,68,8A,79,7E,62,68,6D,73,76,9D
7B,73,8F,73,7C,7E,86,8A,84,7C,91,5B,8E,87,76,8E
7B,94,6E,8A,89,7F,79,8F,70,84,8B,6E,76,83,88,85
7E,71,7C,73,80,70,88,77,92,84,72,7E,72,74,8E,9E
86,92,87,70,90,7C,73,A1,7F,7E,77,75,91,82,9F,78
89,75,A0,83,7C,8E,71,71,8B,7B,6F,74,7C,8D,8E,89
81,92,7D,78,6C,87,77,83,74,72,82,A0,95,85,72,90
5D,A4,77,92,6D,56,6F,66,A0,74,84,70,7F,87,89,78
98,66,89,7E,83,8E,86,68,80,84,7B,6D,7D,7A,95,A1
81,82,7B,7B,84,86,88,87,72,7C,87,7D,81,78,83,86
6D,6F,78,59,86,56,82,97,70,81,61,5D,99,88,8B,6C
78,80,71,76,88,61,8C,7E,87,87,94,90,A0,90,8D,73
77,7F,79,90,88,78,78,74,69,73,84,7C,8A,63,72,7F
83,9A,99,75,88,88,87,89,8B,7E,94,62,76,88,83,88
6D,8A,78,86,7E,6F,7B,79,5C,7C,6B,71,AE,74,7A,8B
87,5B,76,90,7E,7D,8A,82,69,7C,7B,69,76,8F,6A,88
80,9E,67,72,6B,85,94,7C,75,89,78,83,5A,6D,6F,7B
7D,71,6B,66,7B,77,76,87,92,66,9C,84,7E,6D,78,5C
7F,7B,72,94,73,76,7C,63,67,66,7C,7F,79,8F,73,7E
80,82,74,9C,84,9F,90,83,8A,90,9A,6D,A2,67,7E,95
76,88,64,7A,7F,8C,64,6D,7C,7B,95,8E,7A,6B,8B,83
84,87,99,59,7A,77,7F,87,90,81,81,84,6E,61,81,84
7C,7E,72,7B,80,74,68,72,81,7E,82,7F,80,71,6C,8F
76,96,81,78,6C,A0,79,82,79,82,96,7C,6C,8D,6F,82
81,90,85,92,6F,77,69,82,62,6A,62,84,88,7C,65,7A
7C,69,85,76,71,88,73,6B,6C,83,75,90,87,70,81,7F
6F,A8,7F,80,81,69,63,92,6C,78,5A,7C,62,56,69,64
9B,9E,91,81,81,8C,75,7B,59,80,93,59,67,6A,7F,85
73,73,61,71,82,7B,7E,88,8D,7C,89,72,8F,75,97,7A
8D,5F,8E,7A,84,64,54,79,62,90,7C,73,81,81,6E,75
88,84,80,77,81,73,89,73,71,77,89,89,67,67,9A,81
67,5B,65,68,84,7C,6D,77,7D,8C,7B,7B,89,7B,53,89
8C,88,9C,76,67,99,87,6B,88,73,70,7B,91,87,72,9B
64,7A,98,69,89,8C,74,9C,70,7F,81,77,9C,70,93,7B
89,69,72,7E,8A,80,83,7E,6D,7A,82,74,7D,9A,87,8C
7A,79,91,89,7B,85,6D,9C,84,9A,8C,7D,A2,8F,7C,79
7A,78,89,86,6B,86,70,6D,76,73,88,8D,7E,71,75,86
93,88,86,80,82,71,9C,7B,64,70,62,75,82,80,90,69
8E,68,7A,66,82,84,85,6D,82,6A,67,72,87,7A,7E,95
71,83,95,8A,7B,8F,7F,87,86,90,71,77,7D,80,7D,8A
89,9B,76,7D,68,71,8B,7D,73,79,7B,70,8F,7B,A0,85
89,6E,7D,99,8D,7F,61,80,9D,77,82,7B,91,85,90,65
6C,8B,84,91,6A,7D,89,84,77,84,8E,6C,8E,85,81,97
82,78,72,89,9A,77,99,85,77,84,6D,79,90,8E,83,87
71,92,86,84,6A,8B,76,7B,9B,9B,82,7A,89,7F,9F,82
6D,4D,73,83,78,89,86,7E,9C,8C,7D,88,60,89,54,7A
82,6B,99,79,88,79,77,98,70,6D,74,81,7A,96,67,6A
86,96,90,86,6A,77,80,7C,6E,82,80,89,93,86,74,8C
90,91,64,84,71,8F,95,86,7C,84,6B,87,70,7D,6F,8B
92,70,8F,58,52,64,80,9A,94,94,90,68,67,83,55,77
82,86,93,94,81,98,82,84,8E,77,97,81,85,80,84,86
75,87,83,A3,77,6C,7D,79,7E,8D,86,7B,90,72,70,7B
8C,7C,7F,8E,8C,7F,69,96,96,95,7E,66,77,73,92,6D
8A,97,83,72,97,7A,9F,77,8B,87,99,7F,76,9B,9F,8F
97,65,7C,83,94,8B,9D,83,91,53,88,7D,84,77,8A,61
81,6D,82,85,6E,79,82,66,A9,73,81,8B,6D,68,9B,80
93,65,9A,5C,8A,85,66,63,78,92,66,5E,7C,6E,73,77
6A,71,96,88,82,78,63,86,84,83,6B,82,6F,6E,7E,5B
61,5F,6B,8E,81,73,77,76,79,85,71,72,4B,85,86,80
A5,77,68,80,6D,6B,77,60,64,88,87,82,64,9E,65,7D
73,8C,6A,7B,96,5C,77,94,7F,84,82,89,75,91,7A,A4
6E,99,77,A0,72,A3,6D,82,8F,77,91,9A,78,83,6B,64
6B,7B,6B,94,53,A3,79,6E,8A,83,9A,85,96,73,87,8D
87,98,9A,81,7A,8D,7E,80,72,67,48,8C,91,7B,6F,73
83,7C,80,93,84,8F,95,79,8A,92,AC,93,7D,A9,83,8B
94,88,77,88,81,7B,7E,8A,82,8B,A1,99,85,86,90,93
7F,97,94,89,9F,97,80,91,8C,6B,92,82,85,97,87,7C
AD,78,7F,9E,9A,83,86,7E,84,93,91,83,88,6A,A4,64
84,84,92,64,8B,6D,93,72,81,6F,96,61,95,68,73,6E
7D,84,88,83,87,9F,93,87,8D,66,94,8D,63,66,8B,86
AA,7A,79,8F,77,7F,65,86,A0,78,69,74,71,90,7E,80
88,7B,89,7A,A3,87,6E,71,65,92,86,61,70,6F,91,7B
5D,75,88,62,6D,81,75,67,90,4B,82,8D,9A,89,8F,87
8C,70,93,85,6A,71,6C,69,87,82,7B,7C,83,7C,7A,89
82,8A,6B,97,45,87,96,8F,80,8D,71,74,7D,72,66,7B
70,76,7A,87,73,91,58,88,88,6E,6C,6F,8B,71,99,73
76,95,6C,70,96,80,7C,7A,61,68,7B,63,78,7F,85,88
8A,82,78,88,6D,84,94,89,74,86,9E,78,77,7D,8D,62
9E,71,60,99,77,68,79,60,8B,6F,8D,8B,A3,7D,72,6E
81,75,8F,79,60,87,9A,59,8E,66,69,81,7C,5D,83,85
80,84,73,6F,69,8F,83,6D,74,72,7C,92,88,6B,83,91
70,B1,5F,90,93,8A,8F,8E,96,8A,8B,8B,74,92,73,74
7C,84,8C,84,6F,65,73,88,9B,91,70,89,7B,94,89,75
89,88,83,72,78,71,9F,92,5E,78,76,61,82,7E,63,99
6C,7D,8F,98,9F,80,85,70,8E,86,76,78,8A,8F,89,92
8F,93,95,8A,71,88,8C,91,76,98,7E,84,A0,8F,76,B6
7B,8A,81,9B,8A,73,99,84,7E,72,7D,59,74,96,8A,54
87,88,8F,7D,93,66,7D,9A,88,94,72,94,7C,95,8F,8F
81,7D,90,94,7D,68,75,8D,84,82,7F,6B,8F,A0,93,72
90,6A,78,62,8C,8F,67,87,6B,80,89,76,92,68,76,5D
7A,5D,95,70,79,87,85,82,81,8B,60,81,46,67,7C,89
76,7D,7E,7A,78,67,57,79,80,87,89,A7,5C,95,66,B4
9B,AF,83,6F,86,67,83,73,70,88,77,97,7A,8A,81,66
6C,8C,7C,7E,5A,91,7C,88,84,91,95,88,AD,85,89,7A
81,67,55,85,8C,77,8E,81,84,85,6E,7E,89,75,77,81
7A,80,85,A9,7D,76,8C,88,72,A0,80,63,71,68,AB,69
9E,83,9C,8A,7E,83,82,77,7D,80,83,71,B4,70,8A,5D
81,73,5F,96,61,9A,6F,83,87,79,8C,8D,6B,7E,5F,6B
6A,75,77,81,5A,53,59,85,65,9A,7F,72,B3,86,89,62
91,65,9A,88,78,6F,75,79,8A,73,83,83,7C,77,86,82
80,82,7B,80,64,98,7C,83,9B,9B,8C,6C,7E,99,88,7D
77,4A,6F,96,72,77,71,82,72,90,88,8E,8B,88,8E,92
79,92,5B,83,79,77,96,66,85,97,79,80,AA,6F,90,76
85,76,7A,A6,7E,98,84,7B,68,6C,9C,6B,81,93,5D,7B
59,85,6D,AE,60,84,7C,72,83,68,75,8C,91,92,79,82
8E,7C,6F,8E,87,88,56,7A,63,94,7A,74,57,79,94,6B
2C,A7,00,59,57,66,37,5A,00,01,41,45,75,97,B9,70
1F,0C,04,05,0E,00,4B,46,C5,C3,6A,6A,9F,72,3E,CC
CA,53,43,00,36,0A,73,00,01,00,00,31,11,3F,98,59
29,43,00,00,4B,7C,A4,92,1C,6E,00,AA,06,00,00,75
00,7D,32,00,0B,1C,01,00,00,09,4F,21,42,27,32,00
00,0F,6E,00,94,00,00,8D,2A,28,00,00,1D,03,00,43
23,41,00,97,20,1D,00,00,7F,17,CE,00,15,12,00,00
2D,B2,8F,92,1F,26,A7,00,07,1A,01,00,1F,4E,27,03
00,23,51,C5,4C,00,91,62,69,3B,00,01,1D,3B,40,4B
F7,00,6E,01,06,03,01,00,01,02,36,18,26,1D,00,01
16,17,00,00,9D,63,65,2C,00,00,54,27,6C,00,00,73
07,2D,00,00,05,77,00,00,4D,00,8A,A7,00,38,15,00
00,2A,6F,AE,32,58,00,00,0D,29,00,00,12,59,05,51
00,49,09,7A,21,00,00,01,B1,05,3D,00,00,23,93,FF
72,62,52,00,36,0E,00,00,1A,05,00,00,13,01,BA,07
B5,00,76,3E,00,49,10,00,00,12,1E,00,36,0D,00,00
2D,0C,07,01,00,10,01,02,01,0E,00,00,35,16,01,00
26,70,8B,BD,13,01,00,14,1F,00,00,54,0B,3E,00,88
11,45,00,00,4E,2A,AC,30,19,32,00,00,11,42,09,E2
06,47,00,01,A9,0B,85,00,00,00,31,4C,06,2F,0F,01
3B,00,06,31,00,4A,C6,00,10,AB,33,42,8D,00,0D,A5
3A,58,16,00,0E,14,10,00,2D,04,00,10,49,00,15,12
00,00,87,6E,4A,2A,00,80,10,01,00,61,03,6E,25,00
0A,D5,02,00,01,03,59,1D,BE,19,91,00,08,08,00,01
09,04,00,00,0E,02,00,00,28,17,37,7E,23,1B,01,00
48,04,33,01,87,13,56,15,00,00,19,FF,00,73,4D,72
BB,62,BE,01,00,23,0C,00,00,19,09,00,00,1F,2F,00
5A,2C,00,01,03,14,09,00,01,2B,68,47,79,00,33,09
22,00,00,0B,00,00,4D,2D,3B,00,00,14,12,00,01,80
09,74,00,31,03,22,00,00,00,00,1D,43,12,2C,00,00
08,02,00,2A,41,96,8F,69,74,AF,72,4C,6F,74,6D,81
86,72,91,8F,8B,76,96,5F,62,7A,6D,83,96,81,91,87
89,8A,98,88,90,7F,95,86,A0,85,77,9F,93,80,95,93
63,60,8A,85,72,8A,89,6F,96,85,79,64,86,5C,86,80
80,82,8B,8C,75,7A,6B,72,7E,99,8C,73,7D,72,66,6D
81,6C,7E,87,84,67,69,7F,89,77,7B,75,86,8A,93,82
9C,98,79,89,79,7C,8D,8B,74,94,99,82,6E,89,8F,68
81,67,81,95,6F,8C,6A,96,7E,8E,7D,96,82,81,74,65
86,78,7D,73,75,9B,52,8C,64,88,65,88,85,60,8F,76
76,82,8D,79,76,64,86,85,91,9E,7B,69,7E,5E,A8,65
7D,79,7C,71,7E,84,80,7F,72,74,59,99,89,72,57,84
9E,71,A4,72,8F,94,92,90,66,8D,85,8A,6A,97,7D,AC
87,9E,71,89,8F,74,8B,80,52,97,6A,65,92,7C,89,66
70,6E,6F,94,83,6E,75,70,75,8C,6D,9A,6B,78,7C,7B
78,8B,7D,9A,97,8B,76,98,A0,90,87,71,80,98,9A,55
7A,69,97,89,61,5C,78,7D,AA,78,74,7B,65,74,6C,91
61,8B,7D,79,88,90,81,7F,74,8D,92,7D,81,71,65,6B
79,67,80,88,8C,65,8E,73,7F,8C,79,71,62,74,51,6A
81,7D,90,6E,71,A2,87,77,6B,56,89,90,B9,81,71,89
8E,73,87,69,98,95,88,8F,73,71,86,77,67,7E,6D,8C
72,71,8C,78,71,99,7F,8B,68,56,5A,79,76,9A,5D,84
82,89,8D,8E,6D,A5,6A,7E,7A,76,67,9C,82,6F,A9,7A
83,87,8B,7F,79,6C,6A,92,6B,82,64,8D,8B,93,6D,71
5C,92,7B,85,81,A9,82,93,85,86,6D,8A,70,8C,86,6B
9F,7D,8D,7D,80,6F,7C,7E,8E,83,9F,76,62,73,8B,9A
97,6D,77,88,7A,A5,71,7A,8A,81,68,71,7E,66,A1,60
7E,70,7F,82,7D,7F,82,7A,7E,6F,86,A8,7F,72,B2,5A
7A,72,81,78,A4,79,6E,76,7D,7C,88,9C,7A,8C,57,87
79,9F,88,8B,81,99,80,66,8C,71,60,75,76,6B,74,71
75,79,79,6D,98,81,A5,89,7D,70,83,75,7B,69,86,6D
74,8D,78,71,70,7E,93,A6,67,92,72,7A,92,7E,89,92
78,7D,51,8E,65,5D,70,83,8E,6D,7D,37,63,82,7B,7B
7C,66,76,78,6A,A2,6B,76,7E,7C,64,AC,86,7C,79,89
90,86,80,86,74,7E,A6,94,81,8A,96,63,90,81,53,64
